window,start_year,end_year,role,area_code,area_name,nonmgr_occ_code,mgr_occ_code,nonmgr_emp_t,nonmgr_emp_t1,mgr_emp_t,mgr_emp_t1,nonmgr_wage_t,nonmgr_wage_t1,mgr_wage_t,mgr_wage_t1,dln_nonmgr_mgr_emp_ratio,dln_nonmgr_mgr_wage_ratio,weight
2016-2017,2016,2017,Pre-gAI,48620,"Wichita, KS",15-1132+15-1133,11-3021,1260,1140,460,470,93106.0,90552.0,99940.0,109330.0,-0.1215896637779461,-0.1176151832379931,1720.0
2016-2017,2016,2017,Pre-gAI,48864,"Wilmington, DE-MD-NJ Metropolitan Division",15-1132+15-1133,11-3021,4900,5530,1180,1050,105340.0,105634.0,164480.0,163270.0,0.237676884725804,0.0101707852214948,6080.0
2016-2017,2016,2017,Pre-gAI,48900,"Wilmington, NC",15-1132+15-1133,11-3021,300,510,150,190,87930.0,86211.0,122830.0,126830.0,0.29423947299794,-0.0517895851822719,450.0
2016-2017,2016,2017,Pre-gAI,49180,"Winston-Salem, NC",15-1132+15-1133,11-3021,730,680,430,450,98865.0,98127.0,133690.0,139980.0,-0.1164141100490418,-0.0534685933786913,1160.0
2016-2017,2016,2017,Pre-gAI,49620,"York-Hanover, PA",15-1132+15-1133,11-3021,190,280,180,220,78184.0,84156.0,146460.0,150840.0,0.1870948355466122,0.0441398775490065,370.0
2016-2017,2016,2017,Pre-gAI,70900,"Barnstable Town, MA",15-1132+15-1133,11-3021,300,190,110,100,94546.0,92662.0,108970.0,112610.0,-0.3614482226913901,-0.0529859312291101,410.0
2016-2017,2016,2017,Pre-gAI,71654,"Boston-Cambridge-Newton, MA NECTA Division",15-1132+15-1133,11-3021,40370,37610,11200,11400,111085.0,108477.0,154700.0,158370.0,-0.0885165394820053,-0.0472038150112791,51570.0
2016-2017,2016,2017,Pre-gAI,72400,"Burlington-South Burlington, VT",15-1132+15-1133,11-3021,1330,1150,210,310,96469.0,92601.0,136440.0,134190.0,-0.534881766620227,-0.0242935210443991,1540.0
2016-2017,2016,2017,Pre-gAI,73104,"Framingham, MA NECTA Division",15-1132+15-1133,11-3021,7550,6500,970,1080,108847.0,114128.0,171420.0,163310.0,-0.2571656349801789,0.095843849480592,8520.0
2016-2017,2016,2017,Pre-gAI,73450,"Hartford-West Hartford-East Hartford, CT",15-1132+15-1133,11-3021,6340,6590,2990,3210,99137.0,101664.0,145320.0,144010.0,-0.0323229696740481,0.0342259919342852,9330.0
2016-2017,2016,2017,Pre-gAI,74204,"Lawrence-Methuen Town-Salem, MA-NH NECTA Division",15-1132+15-1133,11-3021,750,680,190,180,108309.0,99486.0,135480.0,135370.0,-0.0439131870899279,-0.0841590645480321,940.0
2016-2017,2016,2017,Pre-gAI,74804,"Lowell-Billerica-Chelmsford, MA-NH NECTA Division",15-1132+15-1133,11-3021,5420,5620,1090,1150,,,147550.0,151700.0,-0.0173483976800614,,6510.0
2016-2017,2016,2017,Pre-gAI,74950,"Manchester, NH",15-1132+15-1133,11-3021,990,1110,310,340,97695.0,96488.0,132140.0,128180.0,0.022037031046729,0.0179947081401261,1300.0
2016-2017,2016,2017,Pre-gAI,75404,"Nashua, NH-MA NECTA Division",15-1132+15-1133,11-3021,2610,3090,520,640,109481.0,115486.0,157860.0,157680.0,-0.0388184952031924,0.0545391937104641,3130.0
2016-2017,2016,2017,Pre-gAI,75700,"New Haven, CT",15-1132+15-1133,11-3021,1810,1500,820,670,95950.0,95931.0,119430.0,126410.0,0.0141648907037168,-0.0569982062376204,2630.0
2016-2017,2016,2017,Pre-gAI,76524,"Peabody-Salem-Beverly, MA NECTA Division",15-1132+15-1133,11-3021,380,490,200,230,101996.0,109670.0,138050.0,142640.0,0.1144721960090823,0.0398342247643546,580.0
2016-2017,2016,2017,Pre-gAI,76750,"Portland-South Portland, ME",15-1132+15-1133,11-3021,1110,1210,700,700,86645.0,91736.0,116880.0,123630.0,0.0862603442844071,0.0009501090674028,1810.0
2016-2017,2016,2017,Pre-gAI,77200,"Providence-Warwick, RI-MA",15-1132+15-1133,11-3021,3760,3440,1250,1270,98337.0,98366.0,139650.0,144140.0,-0.1048208351727863,-0.0313508963230153,5010.0
2016-2017,2016,2017,Pre-gAI,78100,"Springfield, MA-CT",15-1132+15-1133,11-3021,1220,1180,770,810,94362.0,98320.0,121520.0,119220.0,-0.0839801530863467,0.0601973480168729,1990.0
2016-2017,2016,2017,Pre-gAI,78254,"Taunton-Middleborough-Norton, MA NECTA Division",15-1132+15-1133,11-3021,230,290,50,70,122328.0,120147.0,154750.0,180780.0,-0.1046706225638884,-0.1734598794296708,280.0
2017-2018,2017,2018,Pre-gAI,10420,"Akron, OH",15-1132+15-1133,11-3021,2500,2590,900,1010,86143.0,83355.0,127090.0,126730.0,-0.079943702673703,-0.0300634528452893,3400.0
2017-2018,2017,2018,Pre-gAI,10580,"Albany-Schenectady-Troy, NY",15-1132+15-1133,11-3021,3030,2980,1480,1430,90649.0,94615.0,129330.0,134070.0,0.0177283245002429,0.0068263459692865,4510.0
2017-2018,2017,2018,Pre-gAI,10740,"Albuquerque, NM",15-1132+15-1133,11-3021,1640,1770,650,560,95422.0,87097.0,107030.0,110460.0,0.2253188839101186,-0.1228310152150192,2290.0
2017-2018,2017,2018,Pre-gAI,10900,"Allentown-Bethlehem-Easton, PA-NJ",15-1132+15-1133,11-3021,1190,1390,550,520,95918.0,96285.0,138660.0,134340.0,0.211439906670206,0.0354698773145213,1740.0
2017-2018,2017,2018,Pre-gAI,11100,"Amarillo, TX",15-1132+15-1133,11-3021,140,150,100,110,87954.0,,126930.0,127210.0,-0.0263173083173734,,240.0
2017-2018,2017,2018,Pre-gAI,11460,"Ann Arbor, MI",15-1132+15-1133,11-3021,3010,2650,870,960,100654.0,94258.0,135560.0,138240.0,-0.225820511575906,-0.0852301479295341,3880.0
2017-2018,2017,2018,Pre-gAI,11540,"Appleton, WI",15-1132+15-1133,11-3021,590,660,200,190,93925.0,94449.0,117370.0,120220.0,0.1634105925082566,-0.0184286446800399,790.0
2017-2018,2017,2018,Pre-gAI,12060,"Atlanta-Sandy Springs-Roswell, GA",15-1132+15-1133,11-3021,34370,38110,11410,12010,104038.0,106334.0,142910.0,147150.0,0.0520431518061184,-0.0074085465162754,45780.0
2017-2018,2017,2018,Pre-gAI,12100,"Atlantic City-Hammonton, NJ",15-1132+15-1133,11-3021,700,810,520,540,92743.0,,,134810.0,0.1082135846402326,,1220.0
2017-2018,2017,2018,Pre-gAI,12260,"Augusta-Richmond County, GA-SC",15-1132+15-1133,11-3021,510,620,190,210,84148.0,87580.0,108050.0,114990.0,0.0952252937637833,-0.0222755770062089,700.0
2017-2018,2017,2018,Pre-gAI,12420,"Austin-Round Rock, TX",15-1132+15-1133,11-3021,20630,21160,3080,3330,105218.0,109535.0,162810.0,155420.0,-0.0526764270999312,0.0866624915209742,23710.0
2017-2018,2017,2018,Pre-gAI,12540,"Bakersfield, CA",15-1132+15-1133,11-3021,750,690,280,270,108686.0,112203.0,113210.0,129800.0,-0.0470139647681762,-0.1049035634651032,1030.0
2017-2018,2017,2018,Pre-gAI,12580,"Baltimore-Columbia-Towson, MD",15-1132+15-1133,11-3021,14950,16200,4890,5130,113255.0,115006.0,147330.0,153690.0,0.0323865867057453,-0.0269202304836066,19840.0
2017-2018,2017,2018,Pre-gAI,12940,"Baton Rouge, LA",15-1132+15-1133,11-3021,470,570,530,510,74380.0,75722.0,104160.0,108860.0,0.2313699469522875,-0.0262528239495184,1000.0
2017-2018,2017,2018,Pre-gAI,13140,"Beaumont-Port Arthur, TX",15-1132+15-1133,11-3021,160,250,110,160,102040.0,104951.0,130350.0,133170.0,0.0715936531870088,0.0067253141599258,270.0
2017-2018,2017,2018,Pre-gAI,13380,"Bellingham, WA",15-1132+15-1133,11-3021,400,440,120,110,95970.0,97515.0,113720.0,109230.0,0.1823215567939546,0.0562541056223527,520.0
2017-2018,2017,2018,Pre-gAI,13740,"Billings, MT",15-1132+15-1133,11-3021,310,310,130,130,86342.0,78737.0,114380.0,107650.0,0.0,-0.0315619547031036,440.0
2017-2018,2017,2018,Pre-gAI,13780,"Binghamton, NY",15-1132+15-1133,11-3021,1120,1340,200,200,96126.0,99738.0,143890.0,158450.0,0.179340928655817,-0.0595030504728584,1320.0
2017-2018,2017,2018,Pre-gAI,13820,"Birmingham-Hoover, AL",15-1132+15-1133,11-3021,2500,2310,1220,1170,91586.0,90219.0,122690.0,125820.0,-0.0371960974049522,-0.0402298390079724,3720.0
2017-2018,2017,2018,Pre-gAI,14260,"Boise City, ID",15-1132+15-1133,11-3021,2530,2390,850,850,84601.0,87712.0,112710.0,109920.0,-0.0569259367960097,0.0611779530270361,3380.0
2017-2018,2017,2018,Pre-gAI,14500,"Boulder, CO",15-1132+15-1133,11-3021,6680,6620,930,970,108213.0,113732.0,154780.0,161190.0,-0.0511341029497644,0.0091642569152332,7610.0
2017-2018,2017,2018,Pre-gAI,14740,"Bremerton-Silverdale, WA",15-1132+15-1133,11-3021,370,350,80,110,105246.0,105554.0,115290.0,140210.0,-0.3740235822733455,-0.1927684022702025,450.0
2017-2018,2017,2018,Pre-gAI,15260,"Brunswick, GA",15-1132+15-1133,11-3021,170,150,30,40,97216.0,99747.0,118430.0,131700.0,-0.4128452154057869,-0.0805028668594039,200.0
2017-2018,2017,2018,Pre-gAI,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",15-1132+15-1133,11-3021,2740,3170,990,1030,87484.0,88955.0,138580.0,147680.0,0.1061645293941646,-0.046925290168874,3730.0
2017-2018,2017,2018,Pre-gAI,15680,"California-Lexington Park, MD",15-1132+15-1133,11-3021,1040,1000,280,280,110319.0,109619.0,147990.0,148520.0,-0.0392207131532812,-0.0099403771461192,1320.0
2017-2018,2017,2018,Pre-gAI,15980,"Cape Coral-Fort Myers, FL",15-1132+15-1133,11-3021,630,640,210,210,82584.0,82858.0,115700.0,110720.0,0.0157483569681391,0.0473084844262129,840.0
2017-2018,2017,2018,Pre-gAI,16580,"Champaign-Urbana, IL",15-1132+15-1133,11-3021,770,1110,270,330,90783.0,87644.0,112170.0,112540.0,0.1650540839964992,-0.0384820248114845,1040.0
2017-2018,2017,2018,Pre-gAI,16620,"Charleston, WV",15-1132+15-1133,11-3021,330,290,170,170,79922.0,84875.0,96770.0,103430.0,-0.1292117314800062,-0.0064295996702031,500.0
2017-2018,2017,2018,Pre-gAI,16700,"Charleston-North Charleston, SC",15-1132+15-1133,11-3021,2070,2000,590,590,92303.0,91976.0,129490.0,134090.0,-0.0344014267173324,-0.0384565284485268,2660.0
2017-2018,2017,2018,Pre-gAI,16740,"Charlotte-Concord-Gastonia, NC-SC",15-1132+15-1133,11-3021,12770,12800,5170,5440,106855.0,107046.0,144680.0,142270.0,-0.0485598714663899,0.0185836197992883,17940.0
2017-2018,2017,2018,Pre-gAI,16820,"Charlottesville, VA",15-1132+15-1133,11-3021,1400,1550,330,350,101957.0,105502.0,137370.0,131950.0,0.042942194287009,0.0744337066984005,1730.0
2017-2018,2017,2018,Pre-gAI,16860,"Chattanooga, TN-GA",15-1132+15-1133,11-3021,980,890,360,430,85467.0,91866.0,121200.0,124310.0,-0.2740122861758845,0.0468642848557971,1340.0
2017-2018,2017,2018,Pre-gAI,17020,"Chico, CA",15-1132+15-1133,11-3021,300,330,40,60,112869.0,,109700.0,114280.0,-0.3101549283038396,,340.0
2017-2018,2017,2018,Pre-gAI,17140,"Cincinnati, OH-KY-IN",15-1132+15-1133,11-3021,8430,8620,3290,3200,92723.0,98112.0,131190.0,131860.0,0.0500250676334373,0.0513990296702041,11720.0
2017-2018,2017,2018,Pre-gAI,17460,"Cleveland-Elyria, OH",15-1132+15-1133,11-3021,9820,8220,2930,2610,80115.0,80314.0,133770.0,134880.0,-0.0621987116039121,-0.0057827374479668,12750.0
2017-2018,2017,2018,Pre-gAI,17820,"Colorado Springs, CO",15-1132+15-1133,11-3021,5340,5780,730,650,112529.0,111670.0,161730.0,155750.0,0.1952502009649366,0.0300132477185553,6070.0
2017-2018,2017,2018,Pre-gAI,17900,"Columbia, SC",15-1132+15-1133,11-3021,1890,1600,1090,980,79951.0,81002.0,115230.0,122010.0,-0.0601927962672436,-0.0441129788548099,2980.0
2017-2018,2017,2018,Pre-gAI,18140,"Columbus, OH",15-1132+15-1133,11-3021,13560,13430,4150,3730,106435.0,108500.0,147380.0,149580.0,0.0970668286097795,0.0043986213712046,17710.0
2017-2018,2017,2018,Pre-gAI,18700,"Corvallis, OR",15-1132+15-1133,11-3021,420,350,80,90,90634.0,94738.0,129330.0,133110.0,-0.3001045924503382,0.0154771916448517,500.0
2017-2018,2017,2018,Pre-gAI,18880,"Crestview-Fort Walton Beach-Destin, FL",15-1132+15-1133,11-3021,930,1110,140,210,103957.0,101995.0,116070.0,132220.0,-0.2285343999490862,-0.1493273041540945,1070.0
2017-2018,2017,2018,Pre-gAI,19340,"Davenport-Moline-Rock Island, IA-IL",15-1132+15-1133,11-3021,520,690,380,420,77640.0,88610.0,128050.0,133840.0,0.1827793274588494,0.0879377157253673,900.0
2017-2018,2017,2018,Pre-gAI,19380,"Dayton, OH",15-1132+15-1133,11-3021,3380,4240,950,990,97838.0,99338.0,132770.0,137260.0,0.1854446012148899,-0.0180435026059129,4330.0
2017-2018,2017,2018,Pre-gAI,19660,"Deltona-Daytona Beach-Ormond Beach, FL",15-1132+15-1133,11-3021,550,510,180,200,78470.0,74955.0,119660.0,116760.0,-0.1808680681659714,-0.0212946106991319,730.0
2017-2018,2017,2018,Pre-gAI,19740,"Denver-Aurora-Lakewood, CO",15-1132+15-1133,11-3021,25590,26750,4820,5350,110746.0,111824.0,165620.0,168400.0,-0.059989809675088,-0.0069591783594059,30410.0
2017-2018,2017,2018,Pre-gAI,19780,"Des Moines-West Des Moines, IA",15-1132+15-1133,11-3021,4070,4060,1330,1500,89743.0,93386.0,129170.0,137810.0,-0.1227461917153644,-0.0249551474747149,5400.0
2017-2018,2017,2018,Pre-gAI,20500,"Durham-Chapel Hill, NC",15-1132+15-1133,11-3021,6070,6800,1430,1600,101206.0,105018.0,147670.0,150570.0,0.0012348221367345,0.0175256825540653,7500.0
2017-2018,2017,2018,Pre-gAI,20740,"Eau Claire, WI",15-1132+15-1133,11-3021,240,230,140,110,66718.0,70306.0,100700.0,103160.0,0.1986024423980922,0.0282469808103995,380.0
2017-2018,2017,2018,Pre-gAI,21340,"El Paso, TX",15-1132+15-1133,11-3021,420,590,140,170,,94501.0,120030.0,117850.0,0.1457118111813938,,560.0
2017-2018,2017,2018,Pre-gAI,21660,"Eugene, OR",15-1132+15-1133,11-3021,1040,1220,320,290,82696.0,84021.0,88570.0,104950.0,0.2580702184051363,-0.153795312112813,1360.0
2017-2018,2017,2018,Pre-gAI,22220,"Fayetteville-Springdale-Rogers, AR-MO",15-1132+15-1133,11-3021,2870,2690,550,510,90018.0,90216.0,134450.0,122810.0,0.0107367163503631,0.0927510816896361,3420.0
2017-2018,2017,2018,Pre-gAI,22500,"Florence, SC",15-1132+15-1133,11-3021,160,180,80,100,78545.0,77893.0,116940.0,120770.0,-0.1053605156578263,-0.0405625464458279,240.0
2017-2018,2017,2018,Pre-gAI,22900,"Fort Smith, AR-OK",15-1132+15-1133,11-3021,250,230,110,130,80991.0,84560.0,106700.0,103750.0,-0.2504356936022175,0.0711603033708514,360.0
2017-2018,2017,2018,Pre-gAI,23060,"Fort Wayne, IN",15-1132+15-1133,11-3021,1180,1100,250,270,95012.0,100284.0,125520.0,130380.0,-0.1471652998093767,0.0160148063228364,1430.0
2017-2018,2017,2018,Pre-gAI,23420,"Fresno, CA",15-1132+15-1133,11-3021,380,450,270,230,98723.0,101188.0,133900.0,124190.0,0.3294189801191133,0.0999428258103624,650.0
2017-2018,2017,2018,Pre-gAI,23540,"Gainesville, FL",15-1132+15-1133,11-3021,750,540,320,270,76487.0,83394.0,104580.0,99000.0,-0.1586050301766385,0.1412880512046303,1070.0
2017-2018,2017,2018,Pre-gAI,23580,"Gainesville, GA",15-1132+15-1133,11-3021,140,140,80,90,85805.0,86093.0,123910.0,136080.0,-0.1177830356563834,-0.0903366249978844,220.0
2017-2018,2017,2018,Pre-gAI,24340,"Grand Rapids-Wyoming, MI",15-1132+15-1133,11-3021,2420,2560,890,910,77598.0,79526.0,109490.0,118600.0,0.0340165815381658,-0.0553809071212505,3310.0
2017-2018,2017,2018,Pre-gAI,24580,"Green Bay, WI",15-1132+15-1133,11-3021,1040,1150,340,350,75908.0,81531.0,116350.0,120970.0,0.071553692348625,0.0325215441081816,1380.0
2017-2018,2017,2018,Pre-gAI,24660,"Greensboro-High Point, NC",15-1132+15-1133,11-3021,1480,1560,660,670,100309.0,99612.0,133970.0,139550.0,0.0376058561208815,-0.0477798481824368,2140.0
2017-2018,2017,2018,Pre-gAI,24860,"Greenville-Anderson-Mauldin, SC",15-1132+15-1133,11-3021,1780,1850,470,510,85147.0,82523.0,117570.0,113580.0,-0.0431057562280275,0.003224334251258,2250.0
2017-2018,2017,2018,Pre-gAI,25060,"Gulfport-Biloxi-Pascagoula, MS",15-1132+15-1133,11-3021,290,360,140,140,81969.0,81550.0,103410.0,108320.0,0.216223108469636,-0.051512937905368,430.0
2017-2018,2017,2018,Pre-gAI,25180,"Hagerstown-Martinsburg, MD-WV",15-1132+15-1133,11-3021,430,310,170,190,96357.0,99282.0,129610.0,129490.0,-0.4384385463186406,0.0308305250805874,600.0
2017-2018,2017,2018,Pre-gAI,25420,"Harrisburg-Carlisle, PA",15-1132+15-1133,11-3021,2900,2360,1030,950,83466.0,89355.0,124550.0,129960.0,-0.1251970213258147,0.0256583673505619,3930.0
2017-2018,2017,2018,Pre-gAI,26420,"Houston-The Woodlands-Sugar Land, TX",15-1132+15-1133,11-3021,19970,20400,5520,6130,111058.0,109502.0,163130.0,159980.0,-0.0835131362366691,0.0053888480899739,25490.0
2017-2018,2017,2018,Pre-gAI,26620,"Huntsville, AL",15-1132+15-1133,11-3021,4960,5920,850,980,105071.0,108232.0,142100.0,143370.0,0.0346144859788227,0.0207430930259968,5810.0
2017-2018,2017,2018,Pre-gAI,26820,"Idaho Falls, ID",15-1132+15-1133,11-3021,550,570,60,90,96209.0,98880.0,108510.0,104490.0,-0.3697470255060851,0.0651350469062663,610.0
2017-2018,2017,2018,Pre-gAI,26900,"Indianapolis-Carmel-Anderson, IN",15-1132+15-1133,11-3021,7650,8470,2590,2870,86676.0,88732.0,126890.0,133770.0,-0.0008292932345649,-0.0293577758713941,10240.0
2017-2018,2017,2018,Pre-gAI,26980,"Iowa City, IA",15-1132+15-1133,11-3021,900,850,200,190,74058.0,80219.0,115030.0,114290.0,-0.005865119452398,0.0863657105535028,1100.0
2017-2018,2017,2018,Pre-gAI,27060,"Ithaca, NY",15-1132+15-1133,11-3021,500,460,120,80,95405.0,94382.0,121080.0,129580.0,0.3220834991691132,-0.0786275778465996,620.0
2017-2018,2017,2018,Pre-gAI,27140,"Jackson, MS",15-1132+15-1133,11-3021,660,860,490,520,97585.0,89930.0,95510.0,98050.0,0.2052691337562814,-0.10793880175245,1150.0
2017-2018,2017,2018,Pre-gAI,27260,"Jacksonville, FL",15-1132+15-1133,11-3021,4530,4530,1470,1460,95425.0,87355.0,125430.0,126420.0,0.0068259650703998,-0.0962221857124548,6000.0
2017-2018,2017,2018,Pre-gAI,27740,"Johnson City, TN",15-1132+15-1133,11-3021,110,160,90,130,68665.0,89933.0,115780.0,124290.0,0.0069686693160932,0.1988996345606484,200.0
2017-2018,2017,2018,Pre-gAI,27900,"Joplin, MO",15-1132+15-1133,11-3021,220,140,40,30,73565.0,71939.0,111800.0,101960.0,-0.1643030512912763,0.069780149761423,260.0
2017-2018,2017,2018,Pre-gAI,28020,"Kalamazoo-Portage, MI",15-1132+15-1133,11-3021,510,480,180,200,83496.0,85476.0,109730.0,116520.0,-0.1659851374742613,-0.0366032208220597,690.0
2017-2018,2017,2018,Pre-gAI,28140,"Kansas City, MO-KS",15-1132+15-1133,11-3021,11380,12480,3940,3380,92921.0,88732.0,128790.0,126400.0,0.2455749480580119,-0.0273973897142492,15320.0
2017-2018,2017,2018,Pre-gAI,28420,"Kennewick-Richland, WA",15-1132+15-1133,11-3021,350,310,160,150,97325.0,105742.0,137290.0,144000.0,-0.0568223358666962,0.0352284487835629,510.0
2017-2018,2017,2018,Pre-gAI,28940,"Knoxville, TN",15-1132+15-1133,11-3021,1750,1870,690,790,86556.0,87669.0,108790.0,114000.0,-0.0690187049386895,-0.0340022741460021,2440.0
2017-2018,2017,2018,Pre-gAI,29200,"Lafayette-West Lafayette, IN",15-1132+15-1133,11-3021,380,330,220,200,70741.0,73425.0,99600.0,99570.0,-0.0457684184555807,0.0375404073241467,600.0
2017-2018,2017,2018,Pre-gAI,29460,"Lakeland-Winter Haven, FL",15-1132+15-1133,11-3021,330,430,280,230,95865.0,95943.0,118040.0,109020.0,0.4614028484731365,0.0803055117967495,610.0
2017-2018,2017,2018,Pre-gAI,29540,"Lancaster, PA",15-1132+15-1133,11-3021,500,620,290,290,89896.0,86367.0,110780.0,114440.0,0.2151113796169455,-0.0725522037763449,790.0
2017-2018,2017,2018,Pre-gAI,29620,"Lansing-East Lansing, MI",15-1132+15-1133,11-3021,2850,2780,620,640,78718.0,77913.0,102560.0,102410.0,-0.0566167648925938,-0.0088153972623124,3470.0
2017-2018,2017,2018,Pre-gAI,29740,"Las Cruces, NM",15-1132+15-1133,11-3021,480,550,90,80,87990.0,87867.0,89280.0,99600.0,0.2539152099809635,-0.1107835300352674,570.0
2017-2018,2017,2018,Pre-gAI,29820,"Las Vegas-Henderson-Paradise, NV",15-1132+15-1133,11-3021,3330,3900,1230,1350,102121.0,104495.0,138690.0,138410.0,0.0649138260772362,0.025001770403413,4560.0
2017-2018,2017,2018,Pre-gAI,30460,"Lexington-Fayette, KY",15-1132+15-1133,11-3021,1320,1140,390,430,81185.0,95986.0,119520.0,121410.0,-0.2442419437557914,0.1517823202893342,1710.0
2017-2018,2017,2018,Pre-gAI,30700,"Lincoln, NE",15-1132+15-1133,11-3021,1550,1570,400,360,78766.0,83363.0,117720.0,117610.0,0.1181812040868877,0.0576579916717462,1950.0
2017-2018,2017,2018,Pre-gAI,30780,"Little Rock-North Little Rock-Conway, AR",15-1132+15-1133,11-3021,1570,1810,1040,1280,81021.0,84434.0,108210.0,113520.0,-0.0653881388607268,-0.0066434655139453,2610.0
2017-2018,2017,2018,Pre-gAI,30860,"Logan, UT-ID",15-1132+15-1133,11-3021,500,700,70,80,80925.0,77402.0,105030.0,115360.0,0.2029408439966902,-0.1383218296591416,570.0
2017-2018,2017,2018,Pre-gAI,31140,"Louisville/Jefferson County, KY-IN",15-1132+15-1133,11-3021,3940,4950,1260,1520,82582.0,85737.0,130650.0,131610.0,0.0406082393759582,0.0301717200710434,5200.0
2017-2018,2017,2018,Pre-gAI,31180,"Lubbock, TX",15-1132+15-1133,11-3021,320,310,70,110,68586.0,72249.0,141440.0,128430.0,-0.4837338220576374,0.1485216438589791,390.0
2017-2018,2017,2018,Pre-gAI,31340,"Lynchburg, VA",15-1132+15-1133,11-3021,510,540,90,110,104316.0,107669.0,130970.0,135740.0,-0.1435122816222025,-0.0041360496728868,600.0
2017-2018,2017,2018,Pre-gAI,31420,"Macon, GA",15-1132+15-1133,11-3021,170,250,120,120,,112406.0,115130.0,127520.0,0.3856624808119847,,290.0
2017-2018,2017,2018,Pre-gAI,32820,"Memphis, TN-MS-AR",15-1132+15-1133,11-3021,1530,1590,990,1110,84291.0,81918.0,122280.0,116120.0,-0.075944070349948,0.0231330070543222,2520.0
2017-2018,2017,2018,Pre-gAI,33340,"Milwaukee-Waukesha-West Allis, WI",15-1132+15-1133,11-3021,6450,6710,2640,2530,90455.0,92234.0,125270.0,127900.0,0.082078434594705,-0.0013009640584586,9090.0
2017-2018,2017,2018,Pre-gAI,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",15-1132+15-1133,11-3021,21560,22750,8000,8110,100628.0,101411.0,146450.0,148490.0,0.0400690729086776,-0.0060825250573893,29560.0
2017-2018,2017,2018,Pre-gAI,33540,"Missoula, MT",15-1132+15-1133,11-3021,220,280,60,70,60805.0,73391.0,103810.0,100290.0,0.0870113769896299,0.222625605970797,280.0
2017-2018,2017,2018,Pre-gAI,33660,"Mobile, AL",15-1132+15-1133,11-3021,600,870,240,270,69957.0,87172.0,116700.0,113680.0,0.2537805207760996,0.2462214663529279,840.0
2017-2018,2017,2018,Pre-gAI,33700,"Modesto, CA",15-1132+15-1133,11-3021,190,240,120,150,89117.0,88915.0,125940.0,133750.0,0.0104712998672954,-0.0624360386547169,310.0
2017-2018,2017,2018,Pre-gAI,33860,"Montgomery, AL",15-1132+15-1133,11-3021,520,460,300,290,90041.0,93563.0,110740.0,112820.0,-0.0887007704166509,0.0197613671180433,820.0
2017-2018,2017,2018,Pre-gAI,34060,"Morgantown, WV",15-1132+15-1133,11-3021,280,260,130,110,93345.0,105884.0,123660.0,123150.0,0.0929461125094445,0.1301745881371941,410.0
2017-2018,2017,2018,Pre-gAI,34940,"Naples-Immokalee-Marco Island, FL",15-1132+15-1133,11-3021,340,520,90,110,90314.0,80058.0,134250.0,133010.0,0.2242124985031149,-0.1112616951532554,430.0
