window,start_year,end_year,role,area_code,area_name,nonmgr_occ_code,mgr_occ_code,nonmgr_emp_t,nonmgr_emp_t1,mgr_emp_t,mgr_emp_t1,nonmgr_wage_t,nonmgr_wage_t1,mgr_wage_t,mgr_wage_t1,dln_nonmgr_mgr_emp_ratio,dln_nonmgr_mgr_wage_ratio,weight
2016-2017,2016,2017,Pre-gAI,35084,"Newark, NJ-PA Metropolitan Division",15-1131,11-3021,3010,2850,5340,5030,85970,89240,177500,186410,0.0051845843802302,-0.0116469685877046,8350.0
2016-2017,2016,2017,Pre-gAI,35380,"New Orleans-Metairie, LA",15-1131,11-3021,660,690,610,570,68320,67320,105740,118730,0.1122743589095948,-0.1306139370281058,1270.0
2016-2017,2016,2017,Pre-gAI,35614,"New York-Jersey City-White Plains, NY-NJ Metropolitan Division",15-1131,11-3021,16710,13740,24120,24320,93380,97320,185340,199130,-0.2039537410520806,-0.0304385732395074,40830.0
2016-2017,2016,2017,Pre-gAI,35840,"North Port-Sarasota-Bradenton, FL",15-1131,11-3021,90,110,250,240,68370,73040,138170,122030,0.2414926899824063,0.1902909992858404,340.0
2016-2017,2016,2017,Pre-gAI,36260,"Ogden-Clearfield, UT",15-1131,11-3021,370,590,380,620,75000,75700,119160,122070,-0.0229286940572107,-0.014837475929534,750.0
2016-2017,2016,2017,Pre-gAI,36420,"Oklahoma City, OK",15-1131,11-3021,860,960,1680,1750,76250,79410,103220,107990,0.0691789006940735,-0.0045691081044887,2540.0
2016-2017,2016,2017,Pre-gAI,36500,"Olympia-Tumwater, WA",15-1131,11-3021,190,150,200,230,77210,83480,117400,132230,-0.376150720439389,-0.0408778232864597,390.0
2016-2017,2016,2017,Pre-gAI,36540,"Omaha-Council Bluffs, NE-IA",15-1131,11-3021,2100,1790,1310,1360,78700,81070,122920,123480,-0.1971792874116141,0.0251243612045836,3410.0
2016-2017,2016,2017,Pre-gAI,36740,"Orlando-Kissimmee-Sanford, FL",15-1131,11-3021,1750,1640,2060,2640,82410,90840,141100,131790,-0.3129924804560506,0.1656520406650361,3810.0
2016-2017,2016,2017,Pre-gAI,36780,"Oshkosh-Neenah, WI",15-1131,11-3021,100,100,220,230,53770,65210,110280,116310,-0.0444517625708338,0.1396606863881728,320.0
2016-2017,2016,2017,Pre-gAI,37100,"Oxnard-Thousand Oaks-Ventura, CA",15-1131,11-3021,420,310,600,470,105650,80240,136830,152810,-0.0594854532861799,-0.3855656406338328,1020.0
2016-2017,2016,2017,Pre-gAI,37340,"Palm Bay-Melbourne-Titusville, FL",15-1131,11-3021,380,240,560,550,81500,63000,135610,140880,-0.4415138238757619,-0.2955936389433811,940.0
2016-2017,2016,2017,Pre-gAI,37460,"Panama City, FL",15-1131,11-3021,70,50,40,40,61610,77560,106640,117240,-0.3364722366212129,0.1354631953757331,110.0
2016-2017,2016,2017,Pre-gAI,37860,"Pensacola-Ferry Pass-Brent, FL",15-1131,11-3021,150,60,110,150,68050,61950,119580,106350,-1.2264456601779945,0.0233349407841884,260.0
2016-2017,2016,2017,Pre-gAI,37900,"Peoria, IL",15-1131,11-3021,200,200,270,270,71460,72860,142620,150510,0.0,-0.0344438375789597,470.0
2016-2017,2016,2017,Pre-gAI,37964,"Philadelphia, PA Metropolitan Division",15-1131,11-3021,1670,1640,2010,2090,83250,87540,157750,160470,-0.0571567284982919,0.0331521951122502,3680.0
2016-2017,2016,2017,Pre-gAI,38060,"Phoenix-Mesa-Scottsdale, AZ",15-1131,11-3021,3710,3590,5570,5890,79480,90100,141870,138280,-0.0887406178434589,0.1510452772011464,9280.0
2016-2017,2016,2017,Pre-gAI,38300,"Pittsburgh, PA",15-1131,11-3021,2500,1810,2870,3130,75120,72990,131290,139030,-0.4096848613769528,-0.0860455096718995,5370.0
2016-2017,2016,2017,Pre-gAI,38660,"Ponce, PR",15-1131,11-3021,70,60,60,70,43210,42640,65420,66230,-0.3083013596545167,-0.0255846804729029,130.0
2016-2017,2016,2017,Pre-gAI,38900,"Portland-Vancouver-Hillsboro, OR-WA",15-1131,11-3021,2840,2430,4160,4550,81290,84920,132420,138280,-0.2455249535103448,0.0003847035198506,7000.0
2016-2017,2016,2017,Pre-gAI,38940,"Port St. Lucie, FL",15-1131,11-3021,60,60,100,150,65120,71350,112860,113390,-0.4054651081081643,0.0866805307858061,160.0
2016-2017,2016,2017,Pre-gAI,39340,"Provo-Orem, UT",15-1131,11-3021,890,840,820,880,83790,88520,129810,142830,-0.1284371381027796,-0.0406684224119801,1710.0
2016-2017,2016,2017,Pre-gAI,39540,"Racine, WI",15-1131,11-3021,40,60,80,90,57580,72360,110730,121060,0.2876820724517808,0.1392868905895402,120.0
2016-2017,2016,2017,Pre-gAI,39580,"Raleigh, NC",15-1131,11-3021,1450,1440,3390,3200,88260,98060,136980,141170,0.0507586687421043,0.0751626242553371,4840.0
2016-2017,2016,2017,Pre-gAI,39740,"Reading, PA",15-1131,11-3021,210,210,200,230,79150,74130,118440,124100,-0.1397619423751588,-0.1122056666355637,410.0
2016-2017,2016,2017,Pre-gAI,39900,"Reno, NV",15-1131,11-3021,370,420,280,330,85040,82990,113500,125480,-0.0375513456521324,-0.1247451618243559,650.0
2016-2017,2016,2017,Pre-gAI,40060,"Richmond, VA",15-1131,11-3021,990,850,1720,1550,90270,96210,145250,146830,-0.0483992337500671,0.0529090638202841,2710.0
2016-2017,2016,2017,Pre-gAI,40220,"Roanoke, VA",15-1131,11-3021,220,180,150,160,98960,101190,139800,147740,-0.2652092165997223,-0.0329569326434457,370.0
2016-2017,2016,2017,Pre-gAI,40380,"Rochester, NY",15-1131,11-3021,1310,1190,1270,1190,71940,80860,132250,140100,-0.0310102367425602,0.0592244433405942,2580.0
2016-2017,2016,2017,Pre-gAI,40420,"Rockford, IL",15-1131,11-3021,120,150,160,130,63990,69950,100740,115350,0.4307829160924541,-0.0463741643421369,280.0
2016-2017,2016,2017,Pre-gAI,40900,"Sacramento--Roseville--Arden-Arcade, CA",15-1131,11-3021,3360,2950,2290,2440,81350,82160,133720,138200,-0.1935820253623466,-0.0230461178264157,5650.0
2016-2017,2016,2017,Pre-gAI,41060,"St. Cloud, MN",15-1131,11-3021,110,70,160,160,76740,90810,108920,109890,-0.4519851237430572,0.1594801292296568,270.0
2016-2017,2016,2017,Pre-gAI,41100,"St. George, UT",15-1131,11-3021,90,100,50,40,86090,85500,92570,113820,0.328504066972036,-0.2135300228230067,140.0
2016-2017,2016,2017,Pre-gAI,41180,"St. Louis, MO-IL",15-1131,11-3021,4150,3520,3240,3170,85010,85060,138680,139870,-0.1428056027175523,-0.0079563057781698,7390.0
2016-2017,2016,2017,Pre-gAI,41420,"Salem, OR",15-1131,11-3021,140,210,200,220,80270,83180,96460,105150,0.3101549283038396,-0.0506485053366028,340.0
2016-2017,2016,2017,Pre-gAI,41500,"Salinas, CA",15-1131,11-3021,90,80,180,190,85130,98190,152770,154150,-0.1718502569266593,0.1337322453307052,270.0
2016-2017,2016,2017,Pre-gAI,41620,"Salt Lake City, UT",15-1131,11-3021,2670,2030,2810,3310,77310,80820,108170,111390,-0.4378063854017793,0.015067653103044,5480.0
2016-2017,2016,2017,Pre-gAI,41700,"San Antonio-New Braunfels, TX",15-1131,11-3021,1300,1130,1150,1260,95170,98050,156120,154990,-0.2314964103314696,0.037077130161558,2450.0
2016-2017,2016,2017,Pre-gAI,41740,"San Diego-Carlsbad, CA",15-1131,11-3021,3100,4700,4160,4650,82570,97150,162620,155020,0.3048082518988192,0.2104718073204379,7260.0
2016-2017,2016,2017,Pre-gAI,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",15-1131,11-3021,6230,4600,8000,8760,109060,105890,195180,201100,-0.3940743925727766,-0.0593774571208437,14230.0
2016-2017,2016,2017,Pre-gAI,41940,"San Jose-Sunnyvale-Santa Clara, CA",15-1131,11-3021,6130,5010,13690,11950,96680,104470,195260,204180,-0.0658244739285087,0.0328234390707904,19820.0
2016-2017,2016,2017,Pre-gAI,41980,"San Juan-Carolina-Caguas, PR",15-1131,11-3021,1240,1130,1100,1230,46840,48880,81020,81750,-0.2045977364726975,0.0336610041310049,2340.0
2016-2017,2016,2017,Pre-gAI,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",15-1131,11-3021,210,150,130,140,91120,93630,127560,129210,-0.4105802087749348,0.014321380219599,340.0
2016-2017,2016,2017,Pre-gAI,42034,"San Rafael, CA Metropolitan Division",15-1131,11-3021,310,270,350,390,95400,101140,159980,169920,-0.2463639231210499,-0.0018518134353019,660.0
2016-2017,2016,2017,Pre-gAI,42100,"Santa Cruz-Watsonville, CA",15-1131,11-3021,170,180,230,200,80800,93370,129110,132510,0.1969203562151074,0.1185997688788673,400.0
2016-2017,2016,2017,Pre-gAI,42200,"Santa Maria-Santa Barbara, CA",15-1131,11-3021,220,230,490,510,85900,85910,156460,161010,0.0044464279571346,-0.0285496809401573,710.0
2016-2017,2016,2017,Pre-gAI,42540,"Scranton--Wilkes-Barre--Hazleton, PA",15-1131,11-3021,380,240,320,390,70590,70770,129390,124980,-0.65735807270836,0.0372240655072384,700.0
2016-2017,2016,2017,Pre-gAI,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",15-1131,11-3021,9160,9510,9860,10340,120000,124750,156060,162230,-0.0100360025944789,4.545911588965668e-05,19020.0
2016-2017,2016,2017,Pre-gAI,43100,"Sheboygan, WI",15-1131,11-3021,70,110,100,110,61490,65880,137990,142950,0.3566749439387324,0.0336466453392035,170.0
2016-2017,2016,2017,Pre-gAI,43340,"Shreveport-Bossier City, LA",15-1131,11-3021,140,110,130,150,65620,64050,103380,103220,-0.3842629004575614,-0.0226676121429001,270.0
2016-2017,2016,2017,Pre-gAI,43524,"Silver Spring-Frederick-Rockville, MD Metropolitan Division",15-1131,11-3021,1470,1460,2910,2990,94720,97100,152640,157270,-0.0339462712895937,-0.005065661641074,4380.0
2016-2017,2016,2017,Pre-gAI,43620,"Sioux Falls, SD",15-1131,11-3021,420,410,150,150,56140,56800,133450,135130,-0.0240975515790604,-0.0008226474060922,570.0
2016-2017,2016,2017,Pre-gAI,43780,"South Bend-Mishawaka, IN-MI",15-1131,11-3021,250,200,200,210,60120,62730,96500,96450,-0.2719337154836418,0.0430155062170805,450.0
2016-2017,2016,2017,Pre-gAI,43900,"Spartanburg, SC",15-1131,11-3021,120,160,140,140,78660,79770,126180,133470,0.2876820724517809,-0.0421545476240221,260.0
2016-2017,2016,2017,Pre-gAI,44060,"Spokane-Spokane Valley, WA",15-1131,11-3021,170,230,370,530,60960,67850,112100,118470,-0.0570931290349637,0.0518130410139338,540.0
2016-2017,2016,2017,Pre-gAI,44100,"Springfield, IL",15-1131,11-3021,220,200,140,140,78940,82480,106250,115570,-0.0953101798043248,-0.0402138297088203,360.0
2016-2017,2016,2017,Pre-gAI,44180,"Springfield, MO",15-1131,11-3021,340,370,260,280,65380,70410,98880,103050,0.0104494158743411,0.0328115836078899,600.0
2016-2017,2016,2017,Pre-gAI,45060,"Syracuse, NY",15-1131,11-3021,510,520,480,480,72040,77330,138090,140160,0.0194180858571015,0.0559814776223671,990.0
2016-2017,2016,2017,Pre-gAI,45104,"Tacoma-Lakewood, WA Metropolitan Division",15-1131,11-3021,120,120,310,340,90420,87740,116790,119430,-0.092373320131015,-0.0524405615182526,430.0
2016-2017,2016,2017,Pre-gAI,45300,"Tampa-St. Petersburg-Clearwater, FL",15-1131,11-3021,2440,2090,2210,2670,79140,79660,145440,134240,-0.3439199302108876,0.0866835295064925,4650.0
2016-2017,2016,2017,Pre-gAI,45780,"Toledo, OH",15-1131,11-3021,280,190,350,440,71200,77070,113250,119770,-0.6166071034376109,0.0232458087756998,630.0
2016-2017,2016,2017,Pre-gAI,45820,"Topeka, KS",15-1131,11-3021,160,200,230,220,67540,73950,106880,113200,0.2675953138850436,0.0332197182186401,390.0
2016-2017,2016,2017,Pre-gAI,45940,"Trenton, NJ",15-1131,11-3021,1070,970,970,930,86110,86950,152650,162100,-0.0560063706083965,-0.0503580174685251,2040.0
2016-2017,2016,2017,Pre-gAI,46060,"Tucson, AZ",15-1131,11-3021,760,650,730,740,82910,88380,113150,122890,-0.1699517224464725,-0.0186852566424929,1490.0
2016-2017,2016,2017,Pre-gAI,46140,"Tulsa, OK",15-1131,11-3021,500,580,830,970,81350,80160,113390,114880,-0.0074503655885117,-0.0277910976446577,1330.0
2016-2017,2016,2017,Pre-gAI,46220,"Tuscaloosa, AL",15-1131,11-3021,250,350,80,60,70270,71740,106680,110960,0.6241543090729937,-0.0186325697927324,330.0
2016-2017,2016,2017,Pre-gAI,46520,"Urban Honolulu, HI",15-1131,11-3021,340,300,570,670,75020,77230,115430,123420,-0.2868044945104218,-0.0378956493386687,910.0
2016-2017,2016,2017,Pre-gAI,46540,"Utica-Rome, NY",15-1131,11-3021,170,170,110,140,75170,77550,111320,124140,-0.2411620568168881,-0.0778303498946463,280.0
2016-2017,2016,2017,Pre-gAI,46700,"Vallejo-Fairfield, CA",15-1131,11-3021,110,90,100,110,101580,101480,136800,138250,-0.295980875266476,-0.0115285658560118,210.0
2016-2017,2016,2017,Pre-gAI,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",15-1131,11-3021,780,650,1280,1120,74560,78250,140570,147490,-0.0487901641694319,0.0002498675151904,2060.0
2016-2017,2016,2017,Pre-gAI,47380,"Waco, TX",15-1131,11-3021,170,120,50,70,68090,66660,138470,134540,-0.6847789308894288,0.0075668564538811,220.0
2016-2017,2016,2017,Pre-gAI,47580,"Warner Robins, GA",15-1131,11-3021,100,70,50,70,81620,74520,109830,117770,-0.6931471805599453,-0.1608066382974744,150.0
2016-2017,2016,2017,Pre-gAI,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",15-1131,11-3021,7930,6090,14710,14920,99130,99370,167490,172880,-0.2781800140872196,-0.0292559270097857,22640.0
2016-2017,2016,2017,Pre-gAI,47940,"Waterloo-Cedar Falls, IA",15-1131,11-3021,70,80,110,120,61760,65540,106370,108320,0.0465200156348928,0.0412385106537565,180.0
2016-2017,2016,2017,Pre-gAI,48140,"Wausau, WI",15-1131,11-3021,40,50,120,120,60150,67310,105090,112090,0.2231435513142099,0.0479823774464348,160.0
2016-2017,2016,2017,Pre-gAI,48424,"West Palm Beach-Boca Raton-Delray Beach, FL Metropolitan Division",15-1131,11-3021,850,840,760,1060,84360,85460,147710,139230,-0.3445402114727389,0.0720787247366194,1610.0
2016-2017,2016,2017,Pre-gAI,48620,"Wichita, KS",15-1131,11-3021,270,250,460,470,68340,65350,99940,109330,-0.098467246357092,-0.1345386321472493,730.0
2016-2017,2016,2017,Pre-gAI,48700,"Williamsport, PA",15-1131,11-3021,40,60,40,50,73060,74490,120750,127300,0.1823215567939546,-0.0334403462096302,80.0
2016-2017,2016,2017,Pre-gAI,48864,"Wilmington, DE-MD-NJ Metropolitan Division",15-1131,11-3021,770,960,1180,1050,88470,79310,164480,163270,0.3372670439222937,-0.101915577271339,1950.0
2016-2017,2016,2017,Pre-gAI,48900,"Wilmington, NC",15-1131,11-3021,140,200,150,190,78220,72690,122830,126830,0.1202861658745019,-0.1053678673591593,290.0
2016-2017,2016,2017,Pre-gAI,49180,"Winston-Salem, NC",15-1131,11-3021,280,290,430,450,80190,81270,133690,139980,-0.0103710542654872,-0.0325977423201864,710.0
2016-2017,2016,2017,Pre-gAI,49620,"York-Hanover, PA",15-1131,11-3021,320,250,180,220,81860,86730,146460,150840,-0.4475307733936768,0.0283220548748748,500.0
2016-2017,2016,2017,Pre-gAI,49660,"Youngstown-Warren-Boardman, OH-PA",15-1131,11-3021,70,60,140,160,62240,61930,105920,113370,-0.2876820724517809,-0.0729658787609759,210.0
2016-2017,2016,2017,Pre-gAI,70750,"Bangor, ME",15-1131,11-3021,80,70,100,70,76270,86620,160240,97090,0.2231435513142097,0.6282853675858426,180.0
2016-2017,2016,2017,Pre-gAI,70900,"Barnstable Town, MA",15-1131,11-3021,70,60,110,100,86930,89420,108970,112610,-0.0588405000229334,-0.0046167330052779,180.0
2016-2017,2016,2017,Pre-gAI,71654,"Boston-Cambridge-Newton, MA NECTA Division",15-1131,11-3021,4650,3290,11200,11400,99270,98990,154700,158370,-0.3636792319213854,-0.0262708855945286,15850.0
2016-2017,2016,2017,Pre-gAI,72104,"Brockton-Bridgewater-Easton, MA NECTA Division",15-1131,11-3021,30,40,70,90,75510,72390,111960,112570,0.0363676441708749,-0.0476305152297439,100.0
2016-2017,2016,2017,Pre-gAI,72400,"Burlington-South Burlington, VT",15-1131,11-3021,350,360,210,310,72220,71370,136440,134190,-0.3612938897950268,0.0047888485712428,560.0
2016-2017,2016,2017,Pre-gAI,72850,"Danbury, CT",15-1131,11-3021,280,280,250,290,86910,83710,136030,135790,-0.1484200051182733,-0.0357487808427683,530.0
2016-2017,2016,2017,Pre-gAI,73050,"Dover-Durham, NH-ME",15-1131,11-3021,50,90,200,210,68990,69150,134490,137390,0.5389965007326869,-0.019017258547649,250.0
2016-2017,2016,2017,Pre-gAI,73104,"Framingham, MA NECTA Division",15-1131,11-3021,910,630,970,1080,91410,87520,171420,163310,-0.4751450287461541,0.0049789073900285,1880.0
2016-2017,2016,2017,Pre-gAI,73450,"Hartford-West Hartford-East Hartford, CT",15-1131,11-3021,1350,1560,2990,3210,79340,93130,145320,144010,0.0735836790717782,0.1693094171910922,4340.0
2016-2017,2016,2017,Pre-gAI,74204,"Lawrence-Methuen Town-Salem, MA-NH NECTA Division",15-1131,11-3021,110,30,190,180,96590,76870,135480,135370,-1.245215762859985,-0.2275472750782878,300.0
2016-2017,2016,2017,Pre-gAI,74650,"Lewiston-Auburn, ME",15-1131,11-3021,150,120,110,110,55120,76690,106650,107980,-0.2231435513142097,0.3178651151985833,260.0
2016-2017,2016,2017,Pre-gAI,74804,"Lowell-Billerica-Chelmsford, MA-NH NECTA Division",15-1131,11-3021,370,280,1090,1150,88810,84460,147550,151700,-0.332297648603127,-0.0779589917301534,1460.0
2016-2017,2016,2017,Pre-gAI,74950,"Manchester, NH",15-1131,11-3021,270,300,310,340,73580,78970,132140,128180,0.0129871955268111,0.1011212243585201,580.0
2016-2017,2016,2017,Pre-gAI,75404,"Nashua, NH-MA NECTA Division",15-1131,11-3021,590,420,520,640,70780,66280,157860,157680,-0.5475071904005956,-0.0645473809231634,1110.0
2016-2017,2016,2017,Pre-gAI,75550,"New Bedford, MA",15-1131,11-3021,40,30,120,90,85730,86310,134650,130050,0.0,0.041502470903849,160.0
2016-2017,2016,2017,Pre-gAI,75700,"New Haven, CT",15-1131,11-3021,400,320,820,670,79210,80850,119430,126410,-0.0211169234409226,-0.0363071342802031,1220.0
2016-2017,2016,2017,Pre-gAI,76450,"Norwich-New London-Westerly, CT-RI",15-1131,11-3021,100,100,210,220,81860,84390,121390,115640,-0.0465200156348928,0.0789650258671851,310.0
2016-2017,2016,2017,Pre-gAI,76524,"Peabody-Salem-Beverly, MA NECTA Division",15-1131,11-3021,60,50,200,230,84350,66090,138050,142640,-0.3220834991691133,-0.2766653946883374,260.0
2016-2017,2016,2017,Pre-gAI,76750,"Portland-South Portland, ME",15-1131,11-3021,330,400,700,700,70780,80160,116880,123630,0.192371892647456,0.0683026958428457,1030.0
2016-2017,2016,2017,Pre-gAI,76900,"Portsmouth, NH-ME",15-1131,11-3021,170,230,370,350,93120,98400,135350,132270,0.3578507230277443,0.0781705480974342,540.0
2016-2017,2016,2017,Pre-gAI,77200,"Providence-Warwick, RI-MA",15-1131,11-3021,1230,1120,1250,1270,78150,76870,139650,144140,-0.1095588332336131,-0.048160130611554,2480.0
2016-2017,2016,2017,Pre-gAI,78100,"Springfield, MA-CT",15-1131,11-3021,240,260,770,810,79330,83480,121520,119220,0.0293989748547813,0.0700990473908254,1010.0
2016-2017,2016,2017,Pre-gAI,78700,"Waterbury, CT",15-1131,11-3021,50,50,100,110,77460,75530,115360,113230,-0.0953101798043248,-0.0065952205505586,150.0
2017-2018,2017,2018,Pre-gAI,10180,"Abilene, TX",15-1131,11-3021,60,50,30,30,81890,81400,115470,113940,-0.1823215567939545,0.0073371516379126,90.0
2017-2018,2017,2018,Pre-gAI,10420,"Akron, OH",15-1131,11-3021,360,320,900,1010,70200,73130,127090,126730,-0.2330938821673779,0.0437270260511006,1260.0
2017-2018,2017,2018,Pre-gAI,10580,"Albany-Schenectady-Troy, NY",15-1131,11-3021,2210,1970,1480,1430,77630,77490,129330,134070,-0.0805913292755564,-0.0377998288280472,3690.0
2017-2018,2017,2018,Pre-gAI,10740,"Albuquerque, NM",15-1131,11-3021,250,400,650,560,81340,73910,107030,110460,0.6190392084062235,-0.1273340591590402,900.0
2017-2018,2017,2018,Pre-gAI,10900,"Allentown-Bethlehem-Easton, PA-NJ",15-1131,11-3021,550,450,550,520,68680,72090,138660,134340,-0.1445812288111075,0.0801082960628384,1100.0
2017-2018,2017,2018,Pre-gAI,11020,"Altoona, PA",15-1131,11-3021,50,80,30,40,72010,91860,94200,117040,0.1823215567939545,0.0263651055073204,80.0
2017-2018,2017,2018,Pre-gAI,11100,"Amarillo, TX",15-1131,11-3021,120,80,100,110,95750,87390,126930,127210,-0.5007752879124892,-0.0935632791893361,220.0
2017-2018,2017,2018,Pre-gAI,11260,"Anchorage, AK",15-1131,11-3021,350,350,220,260,95640,83940,110000,106510,-0.167054084663166,-0.0982473963473372,570.0
2017-2018,2017,2018,Pre-gAI,11460,"Ann Arbor, MI",15-1131,11-3021,450,530,870,960,73560,77660,135560,138240,0.0651893509685495,0.0346619662505059,1320.0
2017-2018,2017,2018,Pre-gAI,11540,"Appleton, WI",15-1131,11-3021,220,140,200,190,76810,88440,117370,120220,-0.4006918293555068,0.1169974564796716,420.0
2017-2018,2017,2018,Pre-gAI,11700,"Asheville, NC",15-1131,11-3021,190,150,140,140,78440,82610,110310,110540,-0.2363887780642304,0.0497138748224418,330.0
2017-2018,2017,2018,Pre-gAI,12020,"Athens-Clarke County, GA",15-1131,11-3021,110,120,130,130,79530,77360,111590,111430,0.0870113769896298,-0.0262296086853576,240.0
2017-2018,2017,2018,Pre-gAI,12060,"Atlanta-Sandy Springs-Roswell, GA",15-1131,11-3021,5800,4380,11410,12010,87610,96170,142910,147150,-0.3320586653819268,0.0639848988603396,17210.0
2017-2018,2017,2018,Pre-gAI,12220,"Auburn-Opelika, AL",15-1131,11-3021,130,80,70,60,64090,62390,104870,117580,-0.3313571359544426,-0.1412808045212356,200.0
2017-2018,2017,2018,Pre-gAI,12260,"Augusta-Richmond County, GA-SC",15-1131,11-3021,120,160,190,210,65610,89570,108050,114990,0.1875986138947983,0.2490412340226394,310.0
2017-2018,2017,2018,Pre-gAI,12420,"Austin-Round Rock, TX",15-1131,11-3021,3490,3160,3080,3330,90190,85360,162810,155420,-0.1773724156223844,-0.0085882022217919,6570.0
2017-2018,2017,2018,Pre-gAI,12540,"Bakersfield, CA",15-1131,11-3021,140,140,280,270,80510,84440,113210,129800,0.0363676441708747,-0.0890904805117411,420.0
2017-2018,2017,2018,Pre-gAI,12580,"Baltimore-Columbia-Towson, MD",15-1131,11-3021,2470,2400,4890,5130,84570,89500,147330,153690,-0.0766627689818835,0.0143964135867212,7360.0
2017-2018,2017,2018,Pre-gAI,12940,"Baton Rouge, LA",15-1131,11-3021,620,750,530,510,66490,71900,104160,108860,0.228820009319015,0.0340902297668425,1150.0
2017-2018,2017,2018,Pre-gAI,13140,"Beaumont-Port Arthur, TX",15-1131,11-3021,100,130,110,160,57550,64970,130350,133170,-0.1123291849739196,0.0998681225900052,210.0
2017-2018,2017,2018,Pre-gAI,13460,"Bend-Redmond, OR",15-1131,11-3021,90,60,150,160,66360,69330,110790,122190,-0.4700036292457354,-0.054157445163694,240.0
